id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao,tem_comentario,sentimento
7358,1854,110,1412,5,"Qualidade ótima, recomendo.",2023-12-12,True,positivo
7359,13411,96,1826,4,Superou minhas expectativas!,2024-11-11,True,positivo
7360,2229,18,905,5,"Qualidade ótima, recomendo.",2023-07-07,True,positivo
7361,13180,67,2742,2,,2024-12-29,False,negativo
7362,13265,12,1595,5,"Produto excelente, chegou antes do prazo!",2024-10-26,True,positivo
7363,4147,120,1664,4,"Qualidade ótima, recomendo.",2023-10-24,True,positivo
7364,3266,5,2700,4,"Qualidade ótima, recomendo.",2024-02-21,True,positivo
7365,1985,90,2213,3,,2024-12-11,False,neutro
7366,9169,56,2122,5,Entrega rápida e produto conforme descrito.,2024-04-26,True,positivo
7367,1685,14,1786,2,Qualidade abaixo do esperado.,2024-09-05,True,negativo
7368,9154,81,1726,1,Veio diferente do anunciado.,2023-12-06,True,negativo
7369,1876,200,2278,1,Demorou muito para chegar.,2024-09-18,True,negativo
7370,12725,136,1162,4,,2024-10-15,False,positivo
7371,1404,17,2815,3,"Nada de especial, mas funciona.",2024-06-04,True,neutro
7372,8439,97,917,3,,2024-05-02,False,neutro
7373,13563,132,262,5,,2024-01-14,False,positivo
7374,1086,199,1461,4,"Produto excelente, chegou antes do prazo!",2024-09-04,True,positivo
7375,7770,123,2473,3,,2023-06-06,False,neutro
7376,3,24,1195,2,Produto veio com defeito.,2024-03-13,True,negativo
7377,14304,149,179,5,,2023-11-26,False,positivo
7378,11024,17,2320,4,"Qualidade ótima, recomendo.",2024-06-29,True,positivo
7379,5286,127,1910,3,,2024-02-15,False,neutro
7380,13658,44,1646,5,Muito satisfeito com a compra.,2023-02-10,True,positivo
7381,407,189,61,3,,2024-08-02,False,neutro
7382,7699,182,1860,1,Produto veio com defeito.,2023-07-18,True,negativo
7383,7241,147,2809,4,Superou minhas expectativas!,2023-09-12,True,positivo
7384,1391,18,1594,4,Superou minhas expectativas!,2023-10-06,True,positivo
7385,1435,45,185,5,,2024-09-27,False,positivo
7386,7085,102,1776,1,"Não recomendo, péssima experiência.",2024-09-20,True,negativo
7387,7705,30,2323,5,Muito satisfeito com a compra.,2023-06-20,True,positivo
7388,2129,137,845,4,Muito satisfeito com a compra.,2024-01-13,True,positivo
7389,12915,83,626,4,,2023-06-17,False,positivo
7390,8974,195,2644,3,,2023-07-20,False,neutro
7391,9276,102,1615,3,"Produto ok, dentro do esperado.",2024-10-22,True,neutro
7392,7157,79,779,3,,2023-04-08,False,neutro
7393,10347,90,2857,4,"Qualidade ótima, recomendo.",2024-09-29,True,positivo
7394,4286,100,677,3,,2024-07-07,False,neutro
7395,4469,161,2433,5,,2024-07-10,False,positivo
7396,3008,73,2476,3,"Entrega no prazo, produto regular.",2024-08-07,True,neutro
7397,4516,52,2460,3,,2024-01-08,False,neutro
7398,7754,96,1708,2,Veio diferente do anunciado.,2024-04-03,True,negativo
7399,6721,150,133,5,Muito satisfeito com a compra.,2023-12-12,True,positivo
7400,3995,87,2776,1,Qualidade abaixo do esperado.,2023-12-26,True,negativo
7401,14942,189,1504,3,,2024-09-25,False,neutro
7402,7983,64,1566,5,Entrega rápida e produto conforme descrito.,2024-05-23,True,positivo
7403,3537,33,1338,3,"Nada de especial, mas funciona.",2023-05-16,True,neutro
7404,9781,12,1670,2,Produto veio com defeito.,2023-09-14,True,negativo
7405,7803,25,2087,5,"Produto excelente, chegou antes do prazo!",2023-05-06,True,positivo
7406,1106,68,2175,2,Qualidade abaixo do esperado.,2024-12-26,True,negativo
7407,10287,108,2158,5,"Produto excelente, chegou antes do prazo!",2024-01-25,True,positivo
7408,14469,79,684,1,Veio diferente do anunciado.,2024-01-10,True,negativo
7409,10603,158,2834,1,Demorou muito para chegar.,2024-05-27,True,negativo
7410,9144,100,1909,4,"Produto excelente, chegou antes do prazo!",2024-03-05,True,positivo
7411,763,99,2298,3,"Entrega no prazo, produto regular.",2024-06-21,True,neutro
7412,882,80,1108,4,Superou minhas expectativas!,2024-10-17,True,positivo
7413,11232,47,1988,2,Demorou muito para chegar.,2023-12-28,True,negativo
7414,9160,163,1605,4,"Qualidade ótima, recomendo.",2024-10-16,True,positivo
7415,11014,179,2987,4,Muito satisfeito com a compra.,2023-12-28,True,positivo
7416,13573,57,771,3,,2024-10-09,False,neutro
7417,10461,123,2744,4,Entrega rápida e produto conforme descrito.,2024-04-28,True,positivo
7418,4951,168,838,5,"Produto excelente, chegou antes do prazo!",2024-02-04,True,positivo
7419,13621,181,771,4,"Produto excelente, chegou antes do prazo!",2023-11-29,True,positivo
7420,4364,194,2321,3,"Produto ok, dentro do esperado.",2024-11-21,True,neutro
7421,14119,74,1503,4,Superou minhas expectativas!,2023-04-27,True,positivo
7422,5842,99,1910,4,"Qualidade ótima, recomendo.",2024-01-19,True,positivo
7423,5096,50,845,4,Entrega rápida e produto conforme descrito.,2024-09-04,True,positivo
7424,8053,56,425,5,Superou minhas expectativas!,2023-09-18,True,positivo
7425,2510,112,588,5,Muito satisfeito com a compra.,2024-06-07,True,positivo
7426,6759,14,463,5,Entrega rápida e produto conforme descrito.,2023-12-28,True,positivo
7427,9388,35,1381,5,,2023-09-26,False,positivo
7428,1026,159,1579,2,"Não recomendo, péssima experiência.",2024-01-11,True,negativo
7429,13733,142,2027,2,Veio diferente do anunciado.,2024-01-18,True,negativo
7430,10193,4,2761,4,Superou minhas expectativas!,2024-12-25,True,positivo
7431,685,113,1942,5,"Produto excelente, chegou antes do prazo!",2024-05-16,True,positivo
7432,152,44,1591,3,"Produto ok, dentro do esperado.",2024-05-09,True,neutro
7433,6563,63,911,3,"Nada de especial, mas funciona.",2023-07-27,True,neutro
7434,3120,133,2369,5,"Produto excelente, chegou antes do prazo!",2023-04-29,True,positivo
7435,5572,35,1534,2,Veio diferente do anunciado.,2023-10-15,True,negativo
7436,3477,77,2773,2,Demorou muito para chegar.,2024-09-06,True,negativo
7437,4061,84,72,4,,2024-03-19,False,positivo
7438,2187,157,53,5,Muito satisfeito com a compra.,2023-02-20,True,positivo
7439,10663,165,1586,5,"Qualidade ótima, recomendo.",2024-06-17,True,positivo
7440,14755,140,646,1,,2024-10-06,False,negativo
7441,13644,94,2607,5,Entrega rápida e produto conforme descrito.,2023-12-31,True,positivo
7442,150,176,1061,4,"Produto excelente, chegou antes do prazo!",2023-04-20,True,positivo
7443,4851,189,894,2,Veio diferente do anunciado.,2024-09-27,True,negativo
7444,5582,57,946,2,,2024-02-13,False,negativo
7445,10977,12,2191,5,Muito satisfeito com a compra.,2024-06-10,True,positivo
7446,11251,5,682,5,Superou minhas expectativas!,2023-12-01,True,positivo
7447,9465,21,349,4,"Qualidade ótima, recomendo.",2024-01-05,True,positivo
7448,1537,164,1563,5,Superou minhas expectativas!,2024-08-28,True,positivo
7449,14576,17,259,4,"Qualidade ótima, recomendo.",2023-11-21,True,positivo
7450,9559,42,747,2,Demorou muito para chegar.,2024-01-16,True,negativo
7451,10717,23,2711,1,Qualidade abaixo do esperado.,2023-12-25,True,negativo
7452,3230,104,122,5,Muito satisfeito com a compra.,2023-06-04,True,positivo
7453,7701,198,931,4,"Qualidade ótima, recomendo.",2024-05-23,True,positivo
7454,3735,189,2946,2,Demorou muito para chegar.,2023-12-20,True,negativo
7455,5443,182,1348,5,,2024-06-29,False,positivo
7456,12008,44,209,4,"Produto excelente, chegou antes do prazo!",2024-06-20,True,positivo
7457,344,156,2867,4,Superou minhas expectativas!,2024-01-07,True,positivo
7458,6615,136,2284,5,Superou minhas expectativas!,2024-03-02,True,positivo
7459,1696,7,1532,2,,2024-10-24,False,negativo
7460,4921,67,656,4,Muito satisfeito com a compra.,2024-01-04,True,positivo
7461,14968,27,2194,2,"Não recomendo, péssima experiência.",2024-02-03,True,negativo
7462,6294,124,2950,3,"Nada de especial, mas funciona.",2024-09-08,True,neutro
7463,9574,173,1274,5,,2024-06-10,False,positivo
7464,5316,183,1655,3,,2023-10-10,False,neutro
7465,10436,24,328,5,,2023-10-27,False,positivo
7466,2914,187,2087,4,Entrega rápida e produto conforme descrito.,2024-04-09,True,positivo
7467,9523,89,602,3,,2023-08-15,False,neutro
7468,3845,186,630,5,Muito satisfeito com a compra.,2024-01-30,True,positivo
7469,7511,57,1702,3,,2023-05-07,False,neutro
7470,4743,105,600,5,"Qualidade ótima, recomendo.",2023-05-18,True,positivo
7471,6243,151,1674,5,"Produto excelente, chegou antes do prazo!",2023-12-08,True,positivo
7472,7795,48,2416,5,Muito satisfeito com a compra.,2024-12-23,True,positivo
7473,9964,192,1280,1,Demorou muito para chegar.,2023-02-16,True,negativo
7474,11920,75,969,4,Superou minhas expectativas!,2023-08-21,True,positivo
7475,7042,54,1225,4,"Qualidade ótima, recomendo.",2024-04-17,True,positivo
7476,13807,148,1194,3,"Produto ok, dentro do esperado.",2024-09-05,True,neutro
7477,1613,97,2296,1,Veio diferente do anunciado.,2024-09-27,True,negativo
7478,8680,134,118,4,"Produto excelente, chegou antes do prazo!",2023-05-30,True,positivo
7479,6926,56,282,5,Entrega rápida e produto conforme descrito.,2023-12-14,True,positivo
7480,7055,70,372,5,"Produto excelente, chegou antes do prazo!",2023-03-27,True,positivo
7481,7876,18,1504,5,Muito satisfeito com a compra.,2024-08-15,True,positivo
7482,7124,81,2637,4,"Qualidade ótima, recomendo.",2024-01-09,True,positivo
7483,5067,69,1227,5,"Qualidade ótima, recomendo.",2024-07-06,True,positivo
7484,1126,92,2340,4,"Qualidade ótima, recomendo.",2024-01-25,True,positivo
7485,5602,126,1437,1,Demorou muito para chegar.,2024-05-05,True,negativo
7486,7498,161,583,2,,2024-06-10,False,negativo
7487,1204,82,2410,3,,2023-04-18,False,neutro
7488,2067,41,1743,3,,2024-10-04,False,neutro
7489,1207,195,222,2,,2024-11-13,False,negativo
7490,3631,167,1998,5,Superou minhas expectativas!,2023-07-27,True,positivo
7491,6319,79,1917,1,"Não recomendo, péssima experiência.",2024-01-05,True,negativo
7492,11518,141,588,4,Entrega rápida e produto conforme descrito.,2024-06-22,True,positivo
7493,8954,134,1115,2,,2023-11-23,False,negativo
7494,3172,33,1629,5,Superou minhas expectativas!,2023-12-22,True,positivo
7495,9989,176,1572,1,Veio diferente do anunciado.,2024-02-08,True,negativo
7496,13812,85,2051,4,Superou minhas expectativas!,2023-11-15,True,positivo
7497,2062,61,699,4,"Produto excelente, chegou antes do prazo!",2023-03-13,True,positivo
7498,5212,133,2319,5,"Produto excelente, chegou antes do prazo!",2024-06-09,True,positivo
7499,7627,192,2720,3,"Nada de especial, mas funciona.",2024-02-29,True,neutro
7500,6424,21,148,4,,2024-03-03,False,positivo
7501,11221,179,1997,2,Demorou muito para chegar.,2023-02-27,True,negativo
7502,4264,86,957,5,"Produto excelente, chegou antes do prazo!",2023-06-11,True,positivo
7503,13640,131,1564,5,Muito satisfeito com a compra.,2024-05-03,True,positivo
7504,3538,183,2663,4,Superou minhas expectativas!,2023-07-15,True,positivo
7505,3449,69,1690,1,Produto veio com defeito.,2023-07-23,True,negativo
7506,10793,153,1759,4,Entrega rápida e produto conforme descrito.,2023-11-30,True,positivo
7507,6201,164,2710,3,"Produto ok, dentro do esperado.",2023-09-06,True,neutro
7508,391,156,905,5,Entrega rápida e produto conforme descrito.,2024-06-09,True,positivo
7509,5537,61,875,4,,2024-10-07,False,positivo
7510,4878,61,2799,5,,2023-04-13,False,positivo
7511,4353,199,2013,5,,2024-04-01,False,positivo
7512,12081,79,686,3,,2023-01-28,False,neutro
7513,4971,166,1291,5,Entrega rápida e produto conforme descrito.,2023-10-06,True,positivo
7514,8196,155,607,3,,2023-10-15,False,neutro
7515,12388,171,1087,2,Produto veio com defeito.,2023-12-07,True,negativo
7516,7942,78,2055,1,Qualidade abaixo do esperado.,2024-04-16,True,negativo
7517,2589,11,747,3,"Produto ok, dentro do esperado.",2024-04-22,True,neutro
7518,11430,95,365,4,Muito satisfeito com a compra.,2023-02-01,True,positivo
7519,13549,190,946,2,,2023-11-30,False,negativo
7520,14455,46,2926,5,Entrega rápida e produto conforme descrito.,2023-10-06,True,positivo
7521,8456,146,2448,3,,2024-05-03,False,neutro
7522,5046,4,2423,3,,2023-07-28,False,neutro
7523,12049,78,1091,4,Entrega rápida e produto conforme descrito.,2023-04-29,True,positivo
7524,13095,65,2803,5,,2024-05-04,False,positivo
7525,12177,132,2046,4,Superou minhas expectativas!,2024-07-07,True,positivo
7526,1692,127,839,4,Muito satisfeito com a compra.,2023-10-07,True,positivo
7527,11184,7,1078,1,Demorou muito para chegar.,2024-05-03,True,negativo
7528,5235,114,2020,2,Veio diferente do anunciado.,2023-07-23,True,negativo
7529,717,95,2114,2,"Não recomendo, péssima experiência.",2024-07-22,True,negativo
7530,3554,97,2059,5,Superou minhas expectativas!,2024-07-26,True,positivo
7531,14872,94,1918,5,Entrega rápida e produto conforme descrito.,2024-10-16,True,positivo
7532,2955,142,48,5,Entrega rápida e produto conforme descrito.,2023-12-07,True,positivo
7533,8136,81,489,3,"Entrega no prazo, produto regular.",2024-12-30,True,neutro
7534,8890,154,397,2,Veio diferente do anunciado.,2023-05-18,True,negativo
7535,14101,73,1379,5,"Produto excelente, chegou antes do prazo!",2024-08-03,True,positivo
7536,2026,107,2884,1,Qualidade abaixo do esperado.,2023-09-25,True,negativo
7537,13791,111,407,5,Superou minhas expectativas!,2023-04-04,True,positivo
7538,13965,79,1933,4,Entrega rápida e produto conforme descrito.,2023-05-18,True,positivo
7539,280,50,2961,4,Entrega rápida e produto conforme descrito.,2024-08-26,True,positivo
7540,4404,19,521,1,Qualidade abaixo do esperado.,2023-09-06,True,negativo
7541,9072,146,2752,2,Qualidade abaixo do esperado.,2024-06-21,True,negativo
7542,5203,127,550,4,"Qualidade ótima, recomendo.",2023-12-15,True,positivo
7543,9179,26,2535,3,"Nada de especial, mas funciona.",2023-12-06,True,neutro
7544,11826,106,2580,4,"Qualidade ótima, recomendo.",2023-09-01,True,positivo
7545,2894,19,2288,3,,2023-08-09,False,neutro
7546,762,59,1985,4,"Produto excelente, chegou antes do prazo!",2023-04-08,True,positivo
7547,13671,52,2199,2,Demorou muito para chegar.,2023-11-19,True,negativo
7548,7167,141,1074,4,Entrega rápida e produto conforme descrito.,2023-09-18,True,positivo
7549,8730,49,1024,4,,2024-03-07,False,positivo
7550,13206,81,1791,4,Superou minhas expectativas!,2024-12-22,True,positivo
7551,425,18,272,2,Produto veio com defeito.,2024-02-12,True,negativo
7552,7680,104,690,5,Muito satisfeito com a compra.,2024-10-12,True,positivo
7553,4543,133,1265,4,"Qualidade ótima, recomendo.",2024-07-03,True,positivo
7554,13295,43,1796,1,,2023-12-07,False,negativo
7555,12286,22,1084,3,,2024-07-02,False,neutro
7556,8424,113,2884,1,Demorou muito para chegar.,2023-11-26,True,negativo
7557,12272,90,2609,5,Superou minhas expectativas!,2023-05-02,True,positivo
7558,10233,148,2845,3,"Produto ok, dentro do esperado.",2023-12-26,True,neutro
7559,12626,24,2315,4,"Produto excelente, chegou antes do prazo!",2024-01-01,True,positivo
7560,3335,83,29,4,"Qualidade ótima, recomendo.",2023-12-09,True,positivo
7561,4816,23,688,3,"Produto ok, dentro do esperado.",2024-07-03,True,neutro
7562,13469,107,2254,5,Muito satisfeito com a compra.,2023-03-24,True,positivo
7563,12745,133,2942,3,"Nada de especial, mas funciona.",2024-07-26,True,neutro
7564,1343,11,1800,4,"Produto excelente, chegou antes do prazo!",2023-05-11,True,positivo
7565,6767,50,1752,5,,2024-12-09,False,positivo
7566,9971,59,1852,5,,2023-05-29,False,positivo
7567,9576,54,1478,2,"Não recomendo, péssima experiência.",2024-11-24,True,negativo
7568,10932,68,1051,4,,2024-06-18,False,positivo
7569,10452,40,505,2,Produto veio com defeito.,2024-03-21,True,negativo
7570,8027,87,1347,4,"Qualidade ótima, recomendo.",2024-11-11,True,positivo
7571,988,127,2388,2,"Não recomendo, péssima experiência.",2024-02-08,True,negativo
7572,14552,10,274,3,"Produto ok, dentro do esperado.",2023-11-30,True,neutro
7573,194,71,2624,5,Superou minhas expectativas!,2023-05-07,True,positivo
7574,12037,66,1029,2,"Não recomendo, péssima experiência.",2024-09-01,True,negativo
7575,4843,10,2338,2,Qualidade abaixo do esperado.,2023-08-29,True,negativo
7576,2999,102,945,3,"Produto ok, dentro do esperado.",2024-10-07,True,neutro
7577,1973,187,1796,4,Entrega rápida e produto conforme descrito.,2023-12-09,True,positivo
7578,8898,123,584,4,"Qualidade ótima, recomendo.",2024-01-02,True,positivo
7579,5609,39,2673,5,Muito satisfeito com a compra.,2024-02-12,True,positivo
7580,10106,17,1190,4,Entrega rápida e produto conforme descrito.,2024-01-31,True,positivo
7581,3674,1,2352,3,"Produto ok, dentro do esperado.",2023-12-26,True,neutro
7582,8133,9,2432,3,"Entrega no prazo, produto regular.",2023-05-12,True,neutro
7583,4455,9,1614,4,,2024-04-09,False,positivo
7584,1482,15,1599,2,,2023-01-20,False,negativo
7585,13604,83,206,4,,2024-04-05,False,positivo
7586,5279,191,1511,3,,2023-04-14,False,neutro
7587,3852,117,1824,5,Superou minhas expectativas!,2023-09-12,True,positivo
7588,12931,115,635,5,Superou minhas expectativas!,2023-11-16,True,positivo
7589,1944,123,912,4,Superou minhas expectativas!,2024-09-21,True,positivo
7590,7852,174,11,1,Produto veio com defeito.,2023-12-05,True,negativo
7591,13819,155,1733,1,,2024-11-13,False,negativo
7592,12376,44,2655,4,"Qualidade ótima, recomendo.",2023-08-09,True,positivo
7593,10694,102,1744,1,Demorou muito para chegar.,2023-05-15,True,negativo
7594,4520,134,1858,1,,2024-12-31,False,negativo
7595,13377,101,917,5,,2023-07-13,False,positivo
7596,9118,181,31,3,"Nada de especial, mas funciona.",2023-04-02,True,neutro
7597,8914,58,2510,4,"Qualidade ótima, recomendo.",2023-11-24,True,positivo
7598,9147,57,2176,1,,2024-09-16,False,negativo
7599,14032,30,2905,3,"Produto ok, dentro do esperado.",2023-04-09,True,neutro
7600,3756,100,2036,4,Muito satisfeito com a compra.,2024-12-31,True,positivo
7601,2016,67,792,2,"Não recomendo, péssima experiência.",2024-04-11,True,negativo
7602,8431,193,1577,5,"Qualidade ótima, recomendo.",2024-09-14,True,positivo
7603,459,161,362,2,Veio diferente do anunciado.,2023-06-16,True,negativo
7604,13911,139,1523,3,,2023-12-07,False,neutro
7605,13741,105,259,4,"Qualidade ótima, recomendo.",2023-01-10,True,positivo
7606,7394,111,1691,2,"Não recomendo, péssima experiência.",2023-08-13,True,negativo
7607,161,52,1974,2,Qualidade abaixo do esperado.,2023-10-23,True,negativo
7608,7944,197,687,3,,2023-12-15,False,neutro
7609,3009,73,427,4,Entrega rápida e produto conforme descrito.,2024-05-18,True,positivo
7610,3320,4,2737,5,Entrega rápida e produto conforme descrito.,2023-11-22,True,positivo
7611,13444,155,1891,2,,2023-12-08,False,negativo
7612,14060,133,1563,5,Superou minhas expectativas!,2024-02-02,True,positivo
7613,10053,43,328,2,"Não recomendo, péssima experiência.",2023-06-07,True,negativo
7614,4551,160,740,5,Entrega rápida e produto conforme descrito.,2024-01-27,True,positivo
7615,9974,118,1867,2,Produto veio com defeito.,2023-02-26,True,negativo
7616,2075,38,2257,2,Qualidade abaixo do esperado.,2024-03-11,True,negativo
7617,14042,62,388,2,Qualidade abaixo do esperado.,2024-09-20,True,negativo
7618,9379,23,144,1,Demorou muito para chegar.,2023-03-25,True,negativo
7619,1947,52,1809,3,"Nada de especial, mas funciona.",2023-09-20,True,neutro
7620,13820,196,504,4,"Qualidade ótima, recomendo.",2023-10-22,True,positivo
7621,11155,62,1163,1,"Não recomendo, péssima experiência.",2024-01-10,True,negativo
7622,7376,91,2991,5,Entrega rápida e produto conforme descrito.,2024-03-05,True,positivo
7623,790,168,381,5,Muito satisfeito com a compra.,2024-12-12,True,positivo
7624,14183,200,1989,1,,2023-09-03,False,negativo
7625,1666,92,1689,5,Superou minhas expectativas!,2024-01-20,True,positivo
7626,13864,66,1241,3,,2023-07-09,False,neutro
7627,7591,59,1627,5,"Produto excelente, chegou antes do prazo!",2024-01-02,True,positivo
7628,6378,107,693,5,Entrega rápida e produto conforme descrito.,2024-06-14,True,positivo
7629,4985,60,2366,1,,2024-05-27,False,negativo
7630,5401,109,97,5,"Produto excelente, chegou antes do prazo!",2023-03-14,True,positivo
7631,8795,70,2574,5,Entrega rápida e produto conforme descrito.,2023-11-11,True,positivo
7632,1230,151,2881,3,"Produto ok, dentro do esperado.",2023-07-31,True,neutro
7633,10039,158,2401,4,"Produto excelente, chegou antes do prazo!",2023-11-20,True,positivo
7634,7644,21,2342,4,"Qualidade ótima, recomendo.",2023-12-31,True,positivo
7635,10439,194,2272,3,,2024-06-05,False,neutro
7636,855,176,250,1,Qualidade abaixo do esperado.,2024-02-24,True,negativo
7637,5913,10,1626,3,,2024-12-01,False,neutro
7638,947,62,1483,4,Entrega rápida e produto conforme descrito.,2024-02-12,True,positivo
7639,4850,19,606,4,"Produto excelente, chegou antes do prazo!",2024-08-25,True,positivo
7640,8715,41,2545,4,Superou minhas expectativas!,2023-08-21,True,positivo
7641,12961,28,1675,3,"Nada de especial, mas funciona.",2024-12-31,True,neutro
7642,5412,19,2589,4,"Qualidade ótima, recomendo.",2023-08-21,True,positivo
7643,8765,5,2513,5,"Produto excelente, chegou antes do prazo!",2023-12-27,True,positivo
7644,10882,116,2323,5,,2024-12-21,False,positivo
7645,13587,97,1676,1,"Não recomendo, péssima experiência.",2024-11-12,True,negativo
7646,8989,167,5,4,Superou minhas expectativas!,2023-12-21,True,positivo
7647,7087,126,1813,2,Veio diferente do anunciado.,2024-08-02,True,negativo
7648,8679,73,364,4,Superou minhas expectativas!,2023-05-30,True,positivo
7649,2819,139,2089,5,Superou minhas expectativas!,2023-12-01,True,positivo
7650,8774,115,214,2,Qualidade abaixo do esperado.,2023-09-16,True,negativo
7651,13748,138,580,5,Superou minhas expectativas!,2024-07-06,True,positivo
7652,10862,64,2618,1,Produto veio com defeito.,2023-10-14,True,negativo
7653,12836,1,2913,2,Veio diferente do anunciado.,2023-11-08,True,negativo
7654,11941,131,1609,5,,2024-03-15,False,positivo
7655,11148,185,1698,3,"Entrega no prazo, produto regular.",2023-04-21,True,neutro
7656,2981,57,1541,5,Entrega rápida e produto conforme descrito.,2024-09-15,True,positivo
7657,2409,87,1448,5,"Produto excelente, chegou antes do prazo!",2023-03-22,True,positivo
7658,13551,175,1607,2,Veio diferente do anunciado.,2024-03-19,True,negativo
7659,11098,34,634,3,"Nada de especial, mas funciona.",2023-04-19,True,neutro
7660,5070,75,1586,5,"Qualidade ótima, recomendo.",2023-09-16,True,positivo
7661,13531,20,537,4,Entrega rápida e produto conforme descrito.,2023-10-25,True,positivo
7662,8723,192,2462,5,Muito satisfeito com a compra.,2023-05-05,True,positivo
7663,12748,108,1042,5,"Qualidade ótima, recomendo.",2023-10-31,True,positivo
7664,13391,75,2972,1,Qualidade abaixo do esperado.,2024-07-15,True,negativo
7665,14439,53,245,4,Superou minhas expectativas!,2024-12-24,True,positivo
7666,745,159,1680,2,Veio diferente do anunciado.,2023-12-10,True,negativo
7667,8990,93,2331,1,Produto veio com defeito.,2024-09-17,True,negativo
7668,12142,124,793,4,Muito satisfeito com a compra.,2023-04-24,True,positivo
7669,10028,139,1750,1,Veio diferente do anunciado.,2023-12-15,True,negativo
7670,6894,113,1024,5,"Qualidade ótima, recomendo.",2023-04-26,True,positivo
7671,10383,143,2772,4,"Qualidade ótima, recomendo.",2023-09-22,True,positivo
7672,6218,144,1607,4,Muito satisfeito com a compra.,2024-07-22,True,positivo
7673,9581,30,931,1,Qualidade abaixo do esperado.,2024-12-17,True,negativo
7674,477,192,2262,5,Superou minhas expectativas!,2023-07-14,True,positivo
7675,6685,11,356,4,"Qualidade ótima, recomendo.",2023-02-21,True,positivo
7676,12211,198,1208,1,"Não recomendo, péssima experiência.",2024-12-27,True,negativo
7677,3436,59,1029,5,Muito satisfeito com a compra.,2023-05-24,True,positivo
7678,301,146,1503,4,Muito satisfeito com a compra.,2024-04-22,True,positivo
7679,4778,113,2412,3,,2023-12-04,False,neutro
7680,380,85,2232,5,Superou minhas expectativas!,2023-05-02,True,positivo
7681,289,92,2905,3,,2024-07-20,False,neutro
7682,1203,129,470,4,Muito satisfeito com a compra.,2023-05-02,True,positivo
7683,10970,114,418,2,Qualidade abaixo do esperado.,2024-07-04,True,negativo
7684,771,3,1700,4,Muito satisfeito com a compra.,2023-08-01,True,positivo
7685,12691,199,2577,3,,2024-08-04,False,neutro
7686,10152,103,2923,4,,2024-12-21,False,positivo
7687,11052,12,1281,4,"Produto excelente, chegou antes do prazo!",2023-07-30,True,positivo
7688,10396,52,2677,2,Veio diferente do anunciado.,2023-10-03,True,negativo
7689,5109,178,206,4,,2023-11-20,False,positivo
7690,10924,77,124,5,Entrega rápida e produto conforme descrito.,2024-01-10,True,positivo
7691,8527,20,1798,4,,2023-11-03,False,positivo
7692,11196,93,1706,5,,2023-12-07,False,positivo
7693,7989,42,2793,5,Superou minhas expectativas!,2024-03-15,True,positivo
7694,10601,82,1228,4,,2024-12-06,False,positivo
7695,12013,99,2569,5,Entrega rápida e produto conforme descrito.,2024-10-25,True,positivo
7696,14558,5,895,4,"Produto excelente, chegou antes do prazo!",2023-11-26,True,positivo
7697,4209,154,2839,2,Veio diferente do anunciado.,2024-12-19,True,negativo
7698,3778,122,2884,5,"Qualidade ótima, recomendo.",2024-05-27,True,positivo
7699,14281,40,2421,1,Qualidade abaixo do esperado.,2024-08-24,True,negativo
7700,4774,35,1805,3,,2023-09-30,False,neutro
7701,791,97,1638,2,"Não recomendo, péssima experiência.",2024-03-17,True,negativo
7702,7029,116,1151,5,"Qualidade ótima, recomendo.",2023-12-19,True,positivo
7703,12290,23,950,4,,2024-07-05,False,positivo
7704,7350,98,1279,4,"Qualidade ótima, recomendo.",2024-11-09,True,positivo
7705,12536,137,158,5,"Qualidade ótima, recomendo.",2024-04-24,True,positivo
7706,11571,177,840,3,,2024-01-08,False,neutro
7707,11893,61,962,5,,2024-10-13,False,positivo
7708,568,18,1743,1,Produto veio com defeito.,2024-06-03,True,negativo
7709,11048,4,2607,5,,2024-09-25,False,positivo
7710,13172,154,1624,1,Demorou muito para chegar.,2023-01-21,True,negativo
7711,3215,118,2771,3,,2024-11-02,False,neutro
7712,2343,76,110,5,Entrega rápida e produto conforme descrito.,2024-09-23,True,positivo
7713,2285,171,1322,3,,2024-09-12,False,neutro
7714,7044,196,445,5,Muito satisfeito com a compra.,2024-06-10,True,positivo
7715,7151,19,1928,3,"Produto ok, dentro do esperado.",2024-12-21,True,neutro
7716,10130,60,857,2,,2024-05-16,False,negativo
7717,6670,82,1496,2,Produto veio com defeito.,2023-12-08,True,negativo
7718,365,51,135,5,,2024-12-02,False,positivo
7719,5272,180,2158,4,,2023-03-19,False,positivo
7720,14189,160,2021,2,,2023-08-12,False,negativo
7721,2738,15,2853,4,Muito satisfeito com a compra.,2024-11-28,True,positivo
7722,14696,159,2312,5,Entrega rápida e produto conforme descrito.,2024-08-02,True,positivo
7723,955,198,533,3,"Nada de especial, mas funciona.",2024-04-02,True,neutro
7724,7931,148,305,5,,2024-01-11,False,positivo
7725,10860,10,643,2,Veio diferente do anunciado.,2024-08-09,True,negativo
7726,9684,63,770,2,Qualidade abaixo do esperado.,2024-06-05,True,negativo
7727,6675,21,1633,5,Muito satisfeito com a compra.,2024-11-23,True,positivo
7728,14537,53,1100,5,"Produto excelente, chegou antes do prazo!",2023-05-26,True,positivo
7729,4669,26,194,1,,2023-08-21,False,negativo
7730,14335,197,2042,5,Entrega rápida e produto conforme descrito.,2023-07-18,True,positivo
7731,14072,28,2752,2,"Não recomendo, péssima experiência.",2023-08-24,True,negativo
